(32, (153, 205, 249, 255))
(32, (151, 205, 250, 255))
(32, (152, 205, 250, 255))
(32, (152, 206, 250, 255))
(32, (140, 197, 248, 255))
(32, (174, 228, 254, 255))
(32, (142, 200, 246, 255))
(31, (193, 251, 253, 255))
(31, (170, 246, 251, 255))
(31, (157, 212, 247, 255))
(31, (155, 207, 249, 255))
(31, (146, 199, 243, 255))
(31, (147, 203, 251, 255))
(31, (164, 218, 248, 255))
(31, (157, 214, 252, 255))
(31, (154, 206, 249, 255))
(31, (154, 208, 250, 255))
(30, (149, 203, 245, 255))
(30, (168, 220, 252, 255))
(30, (154, 209, 252, 255))
(30, (161, 214, 250, 255))
(30, (154, 208, 251, 255))
(30, (153, 206, 248, 255))
(30, (152, 205, 249, 255))
(30, (153, 207, 249, 255))
(30, (145, 202, 250, 255))
(29, (225, 254, 253, 255))
(29, (199, 251, 253, 255))
(29, (165, 221, 253, 255))
(29, (162, 215, 251, 255))
(29, (147, 203, 249, 255))
(29, (139, 196, 248, 255))
(29, (170, 221, 252, 255))
(29, (156, 214, 252, 255))
(29, (156, 209, 246, 255))
(28, (221, 253, 253, 255))
(28, (172, 224, 253, 255))
(28, (172, 223, 253, 255))
(28, (150, 209, 251, 255))
(28, (153, 207, 251, 255))
(28, (151, 206, 251, 255))
(28, (148, 202, 245, 255))
(28, (147, 204, 250, 255))
(28, (157, 211, 251, 255))
(28, (131, 188, 241, 255))
(28, (142, 200, 249, 255))
(28, (163, 219, 252, 255))
(28, (157, 216, 252, 255))
(28, (157, 211, 252, 255))
(28, (150, 205, 250, 255))
(28, (140, 197, 249, 255))
(27, (201, 252, 253, 255))
(27, (188, 249, 253, 255))
(27, (166, 225, 253, 255))
(27, (164, 221, 253, 255))
(27, (159, 217, 253, 255))
(27, (163, 214, 251, 255))
(27, (156, 211, 247, 255))
(27, (155, 209, 250, 255))
(27, (157, 215, 251, 255))
(27, (183, 249, 252, 255))
(27, (179, 232, 254, 255))
(27, (152, 205, 248, 255))
(27, (150, 204, 250, 255))
(27, (141, 198, 249, 255))
(27, (149, 203, 244, 255))
(26, (169, 245, 251, 255))
(26, (169, 223, 253, 255))
(26, (157, 210, 247, 255))
(26, (140, 198, 249, 255))
(26, (166, 220, 252, 255))
(26, (155, 208, 250, 255))
(26, (153, 207, 250, 255))
(26, (143, 201, 250, 255))
(26, (152, 206, 251, 255))
(26, (141, 195, 239, 255))
(26, (178, 231, 254, 255))
(26, (170, 224, 252, 255))
(26, (170, 220, 252, 255))
(26, (162, 214, 250, 255))
(26, (156, 210, 247, 255))
(26, (157, 211, 247, 255))
(26, (146, 203, 250, 255))
(26, (140, 196, 243, 255))
(25, (172, 225, 253, 255))
(25, (163, 215, 251, 255))
(25, (158, 211, 247, 255))
(25, (149, 206, 251, 255))
(25, (162, 217, 253, 255))
(25, (152, 209, 251, 255))
(25, (154, 207, 251, 255))
(25, (146, 203, 251, 255))
(25, (179, 249, 252, 255))
(25, (177, 248, 252, 255))
(25, (195, 245, 254, 255))
(25, (178, 233, 254, 255))
(25, (177, 232, 254, 255))
(25, (154, 208, 249, 255))
(25, (161, 214, 252, 255))
(25, (154, 211, 252, 255))
(24, (166, 224, 253, 255))
(24, (167, 221, 253, 255))
(24, (155, 212, 251, 255))
(24, (140, 194, 238, 255))
(24, (142, 201, 250, 255))
(24, (142, 200, 250, 255))
(24, (144, 202, 250, 255))
(24, (184, 236, 254, 255))
(24, (179, 231, 254, 255))
(24, (154, 209, 249, 255))
(24, (165, 218, 252, 255))
(24, (160, 212, 250, 255))
(24, (156, 211, 246, 255))
(24, (139, 197, 248, 255))
(24, (133, 190, 242, 255))
(24, (155, 209, 247, 255))
(24, (149, 204, 250, 255))
(23, (224, 254, 253, 255))
(23, (185, 250, 253, 255))
(23, (155, 208, 251, 255))
(23, (148, 203, 250, 255))
(23, (179, 230, 254, 255))
(23, (138, 193, 235, 255))
(23, (141, 195, 238, 255))
(23, (139, 194, 236, 255))
(23, (140, 194, 237, 255))
(23, (156, 212, 251, 255))
(23, (153, 208, 251, 255))
(23, (157, 211, 248, 255))
(23, (186, 237, 254, 255))
(23, (185, 237, 254, 255))
(23, (141, 198, 248, 255))
(23, (172, 228, 254, 255))
(23, (159, 216, 252, 255))
(23, (163, 215, 252, 255))
(23, (152, 210, 252, 255))
(23, (155, 209, 246, 255))
(23, (142, 200, 244, 255))
(23, (137, 193, 236, 255))
(23, (147, 202, 244, 255))
(23, (148, 202, 244, 255))
(22, (200, 252, 253, 255))
(22, (164, 219, 251, 255))
(22, (163, 217, 251, 255))
(22, (167, 226, 253, 255))
(22, (173, 224, 253, 255))
(22, (166, 223, 253, 255))
(22, (162, 220, 253, 255))
(22, (157, 215, 253, 255))
(22, (156, 215, 253, 255))
(22, (152, 207, 251, 255))
(22, (142, 200, 245, 255))
(22, (138, 195, 247, 255))
(22, (166, 219, 253, 255))
(22, (146, 202, 250, 255))
(22, (174, 245, 252, 255))
(22, (184, 235, 254, 255))
(22, (175, 228, 254, 255))
(22, (168, 219, 252, 255))
(22, (164, 217, 252, 255))
(22, (158, 217, 252, 255))
(22, (148, 205, 249, 255))
(22, (140, 195, 238, 255))
(22, (157, 210, 245, 255))
(22, (141, 197, 243, 255))
(21, (216, 253, 253, 255))
(21, (172, 235, 253, 255))
(21, (136, 193, 240, 255))
(21, (176, 227, 253, 255))
(21, (171, 226, 253, 255))
(21, (170, 220, 251, 255))
(21, (162, 216, 251, 255))
(21, (158, 215, 251, 255))
(21, (134, 190, 242, 255))
(21, (154, 211, 251, 255))
(21, (154, 210, 251, 255))
(21, (150, 208, 251, 255))
(21, (148, 204, 245, 255))
(21, (140, 195, 237, 255))
(21, (132, 189, 241, 255))
(21, (150, 202, 239, 255))
(21, (153, 210, 252, 255))
(21, (157, 213, 252, 255))
(21, (156, 216, 253, 255))
(21, (151, 206, 250, 255))
(21, (140, 195, 239, 255))
(21, (154, 207, 248, 255))
(21, (147, 203, 248, 255))
(21, (173, 228, 254, 255))
(21, (175, 226, 254, 255))
(21, (174, 226, 254, 255))
(21, (170, 222, 252, 255))
(21, (165, 219, 248, 255))
(21, (159, 218, 252, 255))
(21, (157, 217, 252, 255))
(21, (157, 210, 246, 255))
(21, (152, 207, 250, 255))
(21, (149, 205, 250, 255))
(21, (148, 205, 250, 255))
(21, (143, 200, 244, 255))
(21, (143, 199, 244, 255))
(21, (140, 196, 242, 255))
(21, (143, 201, 246, 255))
(21, (155, 208, 247, 255))
(21, (149, 204, 244, 255))
(21, (158, 211, 245, 255))
(21, (148, 202, 243, 255))
(20, (195, 250, 253, 255))
(20, (192, 250, 253, 255))
(20, (170, 226, 253, 255))
(20, (170, 225, 253, 255))
(20, (165, 225, 253, 255))
(20, (170, 223, 253, 255))
(20, (163, 217, 253, 255))
(20, (158, 216, 251, 255))
(20, (152, 206, 249, 255))
(20, (150, 204, 244, 255))
(20, (147, 202, 245, 255))
(20, (139, 194, 238, 255))
(20, (151, 210, 252, 255))
(20, (169, 220, 251, 255))
(20, (175, 246, 252, 255))
(20, (173, 245, 252, 255))
(20, (181, 234, 254, 255))
(20, (161, 213, 249, 255))
(20, (155, 208, 249, 255))
(20, (169, 225, 254, 255))
(20, (169, 223, 254, 255))
(20, (143, 201, 249, 255))
(20, (162, 213, 250, 255))
(20, (153, 208, 250, 255))
(20, (155, 207, 250, 255))
(20, (150, 204, 243, 255))
(20, (155, 209, 245, 255))
(19, (214, 252, 253, 255))
(19, (171, 246, 251, 255))
(19, (154, 239, 249, 255))
(19, (152, 238, 249, 255))
(19, (160, 212, 249, 255))
(19, (150, 204, 245, 255))
(19, (149, 204, 249, 255))
(19, (139, 196, 243, 255))
(19, (133, 190, 243, 255))
(19, (130, 187, 241, 255))
(19, (170, 223, 252, 255))
(19, (158, 218, 252, 255))
(19, (157, 212, 251, 255))
(19, (160, 213, 251, 255))
(19, (137, 193, 235, 255))
(19, (164, 218, 249, 255))
(19, (186, 238, 254, 255))
(19, (165, 220, 252, 255))
(19, (159, 217, 252, 255))
(19, (158, 214, 252, 255))
(19, (158, 212, 248, 255))
(19, (152, 211, 252, 255))
(19, (164, 218, 247, 255))
(19, (148, 203, 246, 255))
(19, (144, 202, 246, 255))
(19, (161, 217, 253, 255))
(19, (155, 210, 247, 255))
(19, (165, 218, 247, 255))
(19, (142, 201, 245, 255))
(19, (145, 198, 242, 255))
(18, (136, 191, 243, 255))
(18, (140, 195, 240, 255))
(18, (174, 227, 253, 255))
(18, (169, 224, 253, 255))
(18, (168, 222, 253, 255))
(18, (161, 219, 253, 255))
(18, (157, 216, 251, 255))
(18, (157, 211, 245, 255))
(18, (156, 209, 245, 255))
(18, (151, 208, 251, 255))
(18, (147, 201, 243, 255))
(18, (143, 201, 245, 255))
(18, (165, 220, 248, 255))
(18, (151, 208, 252, 255))
(18, (165, 222, 253, 255))
(18, (144, 201, 245, 255))
(18, (165, 219, 251, 255))
(18, (137, 193, 234, 255))
(18, (153, 209, 251, 255))
(18, (133, 189, 241, 255))
(18, (165, 218, 248, 255))
(18, (154, 206, 248, 255))
(18, (171, 244, 252, 255))
(18, (192, 243, 254, 255))
(18, (158, 241, 250, 255))
(18, (171, 227, 254, 255))
(18, (156, 217, 252, 255))
(18, (164, 217, 246, 255))
(18, (150, 207, 252, 255))
(18, (149, 207, 252, 255))
(18, (149, 203, 246, 255))
(18, (116, 173, 226, 255))
(18, (158, 212, 246, 255))
(18, (146, 198, 243, 255))
(17, (202, 251, 253, 255))
(17, (201, 251, 253, 255))
(17, (186, 249, 253, 255))
(17, (169, 246, 251, 255))
(17, (166, 244, 251, 255))
(17, (165, 244, 251, 255))
(17, (166, 226, 253, 255))
(17, (168, 225, 253, 255))
(17, (164, 223, 253, 255))
(17, (164, 222, 253, 255))
(17, (161, 218, 253, 255))
(17, (160, 218, 253, 255))
(17, (155, 215, 253, 255))
(17, (149, 207, 251, 255))
(17, (154, 206, 243, 255))
(17, (150, 205, 249, 255))
(17, (141, 200, 245, 255))
(17, (143, 198, 243, 255))
(17, (130, 188, 241, 255))
(17, (127, 185, 236, 255))
(17, (156, 215, 252, 255))
(17, (171, 224, 252, 255))
(17, (121, 180, 238, 255))
(17, (143, 202, 250, 255))
(17, (164, 215, 251, 255))
(17, (160, 212, 251, 255))
(17, (151, 209, 251, 255))
(17, (180, 247, 252, 255))
(17, (187, 241, 254, 255))
(17, (179, 234, 254, 255))
(17, (181, 233, 254, 255))
(17, (162, 219, 252, 255))
(17, (163, 217, 246, 255))
(17, (145, 202, 249, 255))
(17, (154, 209, 250, 255))
(17, (152, 209, 252, 255))
(17, (152, 206, 248, 255))
(17, (141, 199, 249, 255))
(17, (153, 206, 244, 255))
(17, (141, 196, 242, 255))
(16, (179, 245, 253, 255))
(16, (155, 239, 249, 255))
(16, (178, 228, 253, 255))
(16, (172, 226, 253, 255))
(16, (165, 226, 253, 255))
(16, (157, 219, 253, 255))
(16, (131, 188, 242, 255))
(16, (148, 207, 251, 255))
(16, (161, 212, 251, 255))
(16, (140, 194, 239, 255))
(16, (140, 198, 248, 255))
(16, (151, 205, 251, 255))
(16, (166, 218, 248, 255))
(16, (158, 213, 252, 255))
(16, (149, 208, 252, 255))
(16, (168, 226, 253, 255))
(16, (151, 210, 251, 255))
(16, (161, 216, 252, 255))
(16, (193, 245, 254, 255))
(16, (147, 204, 249, 255))
(16, (180, 231, 254, 255))
(16, (173, 225, 254, 255))
(16, (171, 222, 252, 255))
(16, (164, 220, 252, 255))
(16, (166, 219, 252, 255))
(16, (160, 217, 252, 255))
(16, (160, 215, 252, 255))
(16, (152, 204, 249, 255))
(16, (160, 214, 252, 255))
(16, (158, 213, 248, 255))
(16, (142, 201, 246, 255))
(16, (135, 193, 242, 255))
(16, (135, 190, 242, 255))
(16, (125, 182, 234, 255))
(16, (165, 218, 253, 255))
(16, (156, 212, 247, 255))
(16, (149, 201, 247, 255))
(16, (140, 197, 247, 255))
(16, (137, 192, 244, 255))
(16, (136, 192, 244, 255))
(16, (149, 204, 245, 255))
(16, (143, 200, 245, 255))
(16, (149, 202, 245, 255))
(16, (141, 200, 250, 255))
(16, (145, 199, 243, 255))
(15, (215, 253, 253, 255))
(15, (208, 251, 253, 255))
(15, (196, 250, 253, 255))
(15, (196, 249, 253, 255))
(15, (187, 249, 253, 255))
(15, (178, 244, 253, 255))
(15, (153, 238, 249, 255))
(15, (164, 233, 249, 255))
(15, (172, 232, 253, 255))
(15, (177, 228, 253, 255))
(15, (173, 225, 253, 255))
(15, (167, 224, 253, 255))
(15, (165, 219, 249, 255))
(15, (164, 217, 251, 255))
(15, (161, 216, 251, 255))
(15, (151, 207, 251, 255))
(15, (141, 196, 239, 255))
(15, (132, 186, 229, 255))
(15, (172, 224, 254, 255))
(15, (164, 219, 248, 255))
(15, (161, 218, 252, 255))
(15, (162, 215, 252, 255))
(15, (153, 209, 250, 255))
(15, (160, 214, 251, 255))
(15, (153, 206, 251, 255))
(15, (164, 217, 248, 255))
(15, (167, 220, 252, 255))
(15, (155, 208, 248, 255))
(15, (177, 247, 252, 255))
(15, (193, 244, 254, 255))
(15, (173, 244, 252, 255))
(15, (183, 235, 254, 255))
(15, (181, 235, 254, 255))
(15, (140, 196, 248, 255))
(15, (176, 229, 254, 255))
(15, (169, 222, 252, 255))
(15, (151, 205, 249, 255))
(15, (143, 202, 249, 255))
(15, (153, 209, 252, 255))
(15, (147, 203, 246, 255))
(15, (144, 203, 250, 255))
(15, (158, 210, 246, 255))
(15, (155, 211, 246, 255))
(15, (142, 199, 249, 255))
(15, (165, 219, 247, 255))
(15, (150, 204, 246, 255))
(15, (149, 204, 246, 255))
(15, (148, 203, 243, 255))
(15, (120, 179, 229, 255))
(15, (156, 209, 244, 255))
(15, (143, 201, 244, 255))
(15, (150, 203, 244, 255))
(15, (146, 200, 244, 255))
(15, (141, 198, 244, 255))
(15, (142, 199, 244, 255))
(15, (144, 201, 250, 255))
(15, (147, 200, 243, 255))
(15, (132, 188, 240, 255))
(15, (147, 202, 250, 255))
(14, (204, 251, 253, 255))
(14, (195, 249, 253, 255))
(14, (166, 245, 251, 255))
(14, (170, 221, 251, 255))
(14, (174, 226, 253, 255))
(14, (163, 224, 253, 255))
(14, (167, 222, 253, 255))
(14, (163, 221, 253, 255))
(14, (159, 219, 253, 255))
(14, (159, 216, 253, 255))
(14, (149, 202, 241, 255))
(14, (156, 214, 251, 255))
(14, (150, 210, 251, 255))
(14, (152, 208, 251, 255))
(14, (149, 208, 251, 255))
(14, (154, 205, 243, 255))
(14, (152, 205, 247, 255))
(14, (141, 198, 245, 255))
(14, (134, 192, 241, 255))
(14, (121, 180, 237, 255))
(14, (177, 230, 254, 255))
(14, (146, 202, 245, 255))
(14, (148, 201, 239, 255))
(14, (148, 200, 239, 255))
(14, (172, 245, 252, 255))
(14, (156, 210, 250, 255))
(14, (156, 211, 250, 255))
(14, (162, 212, 250, 255))
(14, (149, 201, 239, 255))
(14, (156, 213, 251, 255))
(14, (158, 211, 248, 255))
(14, (157, 212, 248, 255))
(14, (153, 207, 248, 255))
(14, (188, 242, 254, 255))
(14, (159, 241, 250, 255))
(14, (144, 198, 242, 255))
(14, (155, 210, 249, 255))
(14, (157, 232, 250, 255))
(14, (177, 231, 254, 255))
(14, (169, 226, 254, 255))
(14, (172, 224, 252, 255))
(14, (165, 224, 252, 255))
(14, (172, 222, 252, 255))
(14, (132, 188, 239, 255))
(14, (156, 216, 252, 255))
(14, (150, 204, 249, 255))
(14, (164, 216, 246, 255))
(14, (161, 212, 250, 255))
(14, (152, 208, 250, 255))
(14, (146, 199, 242, 255))
(14, (141, 194, 238, 255))
(14, (136, 194, 244, 255))
(14, (132, 190, 242, 255))
(14, (164, 217, 247, 255))
(14, (138, 194, 236, 255))
(14, (160, 217, 253, 255))
(14, (145, 198, 243, 255))
(14, (139, 196, 247, 255))
(14, (147, 201, 244, 255))
(14, (133, 187, 231, 255))
(14, (142, 199, 245, 255))
(14, (149, 203, 243, 255))
(13, (203, 251, 253, 255))
(13, (200, 251, 253, 255))
(13, (185, 249, 253, 255))
(13, (161, 218, 251, 255))
(13, (179, 243, 253, 255))
(13, (156, 240, 249, 255))
(13, (172, 234, 253, 255))
(13, (141, 196, 240, 255))
(13, (170, 229, 253, 255))
(13, (173, 227, 253, 255))
(13, (167, 219, 253, 255))
(13, (153, 210, 251, 255))
(13, (132, 187, 231, 255))
(13, (147, 203, 244, 255))
(13, (152, 210, 249, 255))
(13, (150, 207, 251, 255))
(13, (150, 206, 251, 255))
(13, (142, 197, 243, 255))
(13, (142, 195, 237, 255))
(13, (139, 194, 239, 255))
(13, (135, 191, 243, 255))
(13, (134, 188, 231, 255))
(13, (132, 188, 241, 255))
(13, (133, 188, 232, 255))
(13, (151, 203, 239, 255))
(13, (149, 201, 238, 255))
(13, (167, 225, 253, 255))
(13, (148, 201, 247, 255))
(13, (139, 193, 238, 255))
(13, (160, 213, 250, 255))
(13, (153, 205, 250, 255))
(13, (166, 219, 249, 255))
(13, (165, 218, 251, 255))
(13, (156, 215, 251, 255))
(13, (151, 211, 251, 255))
(13, (159, 212, 251, 255))
(13, (163, 218, 248, 255))
(13, (156, 211, 248, 255))
(13, (176, 247, 252, 255))
(13, (194, 246, 254, 255))
(13, (194, 244, 254, 255))
(13, (172, 242, 252, 255))
(13, (160, 242, 250, 255))
(13, (184, 237, 254, 255))
(13, (166, 233, 250, 255))
(13, (180, 232, 254, 255))
(13, (141, 197, 248, 255))
(13, (142, 198, 248, 255))
(13, (174, 225, 254, 255))
(13, (170, 223, 254, 255))
(13, (167, 219, 252, 255))
(13, (147, 202, 249, 255))
(13, (155, 214, 252, 255))
(13, (157, 213, 248, 255))
(13, (153, 205, 248, 255))
(13, (155, 210, 246, 255))
(13, (142, 197, 242, 255))
(13, (143, 196, 240, 255))
(13, (134, 192, 240, 255))
(13, (163, 216, 246, 255))
(13, (131, 188, 240, 255))
(13, (153, 205, 247, 255))
(13, (148, 201, 244, 255))
(13, (155, 207, 244, 255))
(13, (154, 206, 244, 255))
(13, (135, 194, 244, 255))
(13, (144, 200, 245, 255))
(13, (154, 207, 247, 255))
(13, (145, 199, 242, 255))
(13, (151, 204, 250, 255))
(13, (141, 198, 243, 255))
(12, (181, 247, 251, 255))
(12, (149, 202, 240, 255))
(12, (134, 190, 243, 255))
(12, (181, 244, 253, 255))
(12, (172, 233, 253, 255))
(12, (165, 233, 249, 255))
(12, (173, 226, 253, 255))
(12, (174, 225, 253, 255))
(12, (168, 223, 253, 255))
(12, (160, 219, 253, 255))
(12, (163, 216, 251, 255))
(12, (152, 209, 249, 255))
(12, (154, 208, 247, 255))
(12, (155, 206, 243, 255))
(12, (149, 205, 245, 255))
(12, (144, 198, 241, 255))
(12, (146, 203, 249, 255))
(12, (148, 202, 249, 255))
(12, (144, 202, 245, 255))
(12, (146, 200, 243, 255))
(12, (135, 193, 241, 255))
(12, (147, 199, 241, 255))
(12, (132, 191, 243, 255))
(12, (136, 190, 241, 255))
(12, (132, 188, 237, 255))
(12, (140, 197, 244, 255))
(12, (142, 196, 238, 255))
(12, (137, 195, 243, 255))
(12, (139, 195, 239, 255))
(12, (164, 217, 253, 255))
(12, (140, 194, 236, 255))
(12, (172, 225, 252, 255))
(12, (170, 225, 252, 255))
(12, (155, 210, 250, 255))
(12, (140, 199, 245, 255))
(12, (139, 193, 237, 255))
(12, (141, 195, 237, 255))
(12, (151, 207, 250, 255))
(12, (168, 221, 251, 255))
(12, (168, 220, 251, 255))
(12, (134, 190, 241, 255))
(12, (131, 189, 241, 255))
(12, (146, 204, 251, 255))
(12, (156, 210, 248, 255))
(12, (156, 212, 248, 255))
(12, (155, 207, 248, 255))
(12, (152, 207, 248, 255))
(12, (181, 248, 252, 255))
(12, (193, 246, 254, 255))
(12, (188, 243, 254, 255))
(12, (144, 202, 249, 255))
(12, (151, 204, 249, 255))
(12, (165, 236, 250, 255))
(12, (156, 211, 249, 255))
(12, (152, 208, 249, 255))
(12, (155, 209, 249, 255))
(12, (169, 218, 248, 255))
(12, (160, 218, 252, 255))
(12, (152, 207, 249, 255))
(12, (160, 216, 252, 255))
(12, (162, 215, 250, 255))
(12, (159, 215, 252, 255))
(12, (163, 214, 250, 255))
(12, (158, 211, 246, 255))
(12, (155, 208, 244, 255))
(12, (155, 206, 244, 255))
(12, (162, 216, 246, 255))
(12, (148, 204, 244, 255))
(12, (148, 200, 246, 255))
(12, (142, 198, 249, 255))
(12, (145, 199, 244, 255))
(12, (136, 192, 234, 255))
(12, (135, 192, 240, 255))
(12, (133, 188, 236, 255))
(12, (140, 197, 246, 255))
(12, (147, 199, 246, 255))
(12, (156, 209, 247, 255))
(12, (157, 210, 244, 255))
(12, (139, 195, 247, 255))
(12, (156, 208, 244, 255))
(12, (155, 209, 244, 255))
(12, (154, 205, 244, 255))
(12, (163, 217, 247, 255))
(12, (169, 224, 252, 255))
(12, (155, 210, 245, 255))
(12, (155, 208, 245, 255))
(12, (157, 209, 245, 255))
(12, (164, 218, 250, 255))
(12, (149, 203, 242, 255))
(12, (150, 208, 250, 255))
(12, (142, 196, 242, 255))
(12, (136, 194, 242, 255))
(12, (139, 195, 242, 255))
(12, (144, 198, 243, 255))
(12, (134, 193, 243, 255))
(12, (136, 195, 243, 255))
(11, (222, 253, 253, 255))
(11, (215, 252, 253, 255))
(11, (202, 250, 253, 255))
(11, (188, 248, 253, 255))
(11, (172, 247, 251, 255))
(11, (169, 221, 251, 255))
(11, (137, 194, 240, 255))
(11, (172, 231, 253, 255))
(11, (171, 231, 253, 255))
(11, (179, 229, 253, 255))
(11, (169, 226, 253, 255))
(11, (169, 225, 253, 255))
(11, (170, 219, 251, 255))
(11, (136, 193, 241, 255))
(11, (144, 197, 241, 255))
(11, (151, 204, 247, 255))
(11, (148, 200, 247, 255))
(11, (142, 198, 243, 255))
(11, (140, 197, 243, 255))
(11, (136, 193, 237, 255))
(11, (132, 190, 243, 255))
(11, (122, 181, 237, 255))
(11, (137, 195, 244, 255))
(11, (180, 245, 253, 255))
(11, (169, 223, 252, 255))
(11, (166, 219, 248, 255))
(11, (149, 202, 239, 255))
(11, (178, 247, 252, 255))
(11, (162, 214, 252, 255))
(11, (158, 212, 252, 255))
(11, (156, 217, 253, 255))
(11, (155, 216, 253, 255))
(11, (145, 202, 245, 255))
(11, (139, 193, 236, 255))
(11, (140, 195, 236, 255))
(11, (151, 208, 250, 255))
(11, (143, 198, 244, 255))
(11, (163, 219, 251, 255))
(11, (163, 218, 249, 255))
(11, (168, 224, 254, 255))
(11, (157, 214, 251, 255))
